user_id;food_id;like
981;50-67;1
996;50-67;1
998;50-67;1
1002;50-68;1
1010;50-68;1
1020;50-68;1
1045;50-68;1
1153;50-68;1
1211;50-68;1
1211;50-68;1
1216;50-68;1
132;50-68;1
16;50-68;1
175;50-68;1
202;50-68;1
238;50-68;1
257;50-68;1
272;50-68;1
284;50-68;1
286;50-68;1
294;50-68;1
297;50-68;1
320;50-68;1
333;50-68;1
345;50-68;1
349;50-68;1
426;50-68;1
440;50-68;1
461;50-68;1
466;50-68;1
47;50-68;1
55;50-68;1
581;50-68;1
693;50-68;1
696;50-68;1
728;50-68;1
743;50-68;1
780;50-68;1
790;50-68;1
807;50-68;1
877;50-68;1
928;50-68;1
943;50-68;1
958;50-68;1
100;51-1459;1
1021;51-1459;1
1028;51-1459;1
1076;51-1459;1
1078;51-1459;1
1156;51-1459;1
1170;51-1459;1
1179;51-1459;1
1242;51-1459;1
1246;51-1459;1
1247;51-1459;1
132;51-1459;1
133;51-1459;1
172;51-1459;1
192;51-1459;1
217;51-1459;1
224;51-1459;1
227;51-1459;1
241;51-1459;1
245;51-1459;1
280;51-1459;1
303;51-1459;1
334;51-1459;1
342;51-1459;1
37;51-1459;1
417;51-1459;1
46;51-1459;1
466;51-1459;1
483;51-1459;1
489;51-1459;1
539;51-1459;1
56;51-1459;1
588;51-1459;1
592;51-1459;1
633;51-1459;1
641;51-1459;1
648;51-1459;1
652;51-1459;1
66;51-1459;1
67;51-1459;1
678;51-1459;1
695;51-1459;1
722;51-1459;1
753;51-1459;1
785;51-1459;1
811;51-1459;1
883;51-1459;1
916;51-1459;1
917;51-1459;1
922;51-1459;1
933;51-1459;1
954;51-1459;1
980;51-1459;1
1020;51-54;1
1045;51-54;1
1055;51-54;1
111;51-54;1
1125;51-54;1
1169;51-54;1
1220;51-54;1
134;51-54;1
17;51-54;1
206;51-54;1
248;51-54;1
284;51-54;1
294;51-54;1
297;51-54;1
303;51-54;1
333;51-54;1
344;51-54;1
345;51-54;1
352;51-54;1
369;51-54;1
383;51-54;1
388;51-54;1
389;51-54;1
466;51-54;1
470;51-54;1
476;51-54;1
487;51-54;1
489;51-54;1
534;51-54;1
536;51-54;1
550;51-54;1
572;51-54;1
598;51-54;1
62;51-54;1
644;51-54;1
665;51-54;1
691;51-54;1
714;51-54;1
733;51-54;1
735;51-54;1
77;51-54;1
780;51-54;1
790;51-54;1
811;51-54;1
821;51-54;1
866;51-54;1
910;51-54;1
94;51-54;1
943;51-54;1
97;51-54;1
981;51-54;1
992;51-54;1
1000;51-55;1
1020;51-55;1
1028;51-55;1
1051;51-55;1
1058;51-55;1
1059;51-55;1
1087;51-55;1
1089;51-55;1
1095;51-55;1
1153;51-55;1
1155;51-55;1
1216;51-55;1
238;51-55;1
271;51-55;1
286;51-55;1
297;51-55;1
297;51-55;1
303;51-55;1
311;51-55;1
333;51-55;1
344;51-55;1
349;51-55;1
37;51-55;1
426;51-55;1
440;51-55;1
458;51-55;1
460;51-55;1
461;51-55;1
466;51-55;1
470;51-55;1
470;51-55;1
536;51-55;1
572;51-55;1
576;51-55;1
581;51-55;1
582;51-55;1
591;51-55;1
595;51-55;1
598;51-55;1
657;51-55;1
658;51-55;1
660;51-55;1
733;51-55;1
745;51-55;1
754;51-55;1
76;51-55;1
842;51-55;1
878;51-55;1
928;51-55;1
936;51-55;1
94;51-55;1
944;51-55;1
945;51-55;1
957;51-55;1
958;51-55;1
961;51-55;1
967;51-55;1
992;51-55;1
998;51-55;1
1000;51-56;1
1010;51-56;1
1028;51-56;1
1054;51-56;1
1057;51-56;1
1058;51-56;1
1087;51-56;1
1089;51-56;1
1091;51-56;1
1125;51-56;1
1137;51-56;1
1139;51-56;1
1211;51-56;1
1236;51-56;1
134;51-56;1
16;51-56;1
17;51-56;1
202;51-56;1
206;51-56;1
233;51-56;1
238;51-56;1
286;51-56;1
333;51-56;1
339;51-56;1
349;51-56;1
360;51-56;1
369;51-56;1
383;51-56;1
426;51-56;1
440;51-56;1
458;51-56;1
461;51-56;1
466;51-56;1
482;51-56;1
485;51-56;1
487;51-56;1
494;51-56;1
534;51-56;1
536;51-56;1
576;51-56;1
582;51-56;1
590;51-56;1
591;51-56;1
606;51-56;1
617;51-56;1
635;51-56;1
665;51-56;1
735;51-56;1
769;51-56;1
807;51-56;1
821;51-56;1
852;51-56;1
877;51-56;1
907;51-56;1
913;51-56;1
936;51-56;1
94;51-56;1
97;51-56;1
970;51-56;1
100;51-814;1
1006;51-814;1
1023;51-814;1
1036;51-814;1
1038;51-814;1
1041;51-814;1
1059;51-814;1
1164;51-814;1
1185;51-814;1
1214;51-814;1
1244;51-814;1
1245;51-814;1
15;51-814;1
176;51-814;1
207;51-814;1
24;51-814;1
264;51-814;1
283;51-814;1
293;51-814;1
297;51-814;1
351;51-814;1
357;51-814;1
374;51-814;1
386;51-814;1
420;51-814;1
441;51-814;1
473;51-814;1
476;51-814;1
48;51-814;1
488;51-814;1
502;51-814;1
536;51-814;1
557;51-814;1
561;51-814;1
567;51-814;1
589;51-814;1
603;51-814;1
622;51-814;1
661;51-814;1
675;51-814;1
712;51-814;1
727;51-814;1
749;51-814;1
774;51-814;1
792;51-814;1
812;51-814;1
832;51-814;1
856;51-814;1
856;51-814;1
882;51-814;1
903;51-814;1
935;51-814;1
937;51-814;1
966;51-814;1
983;51-814;1
998;51-814;1
1011;51-815;1
1023;51-815;1
1038;51-815;1
1041;51-815;1
1043;51-815;1
1053;51-815;1
1071;51-815;1
1104;51-815;1
1112;51-815;1
1137;51-815;1
1165;51-815;1
1185;51-815;1
1189;51-815;1
1207;51-815;1
1237;51-815;1
146;51-815;1
15;51-815;1
153;51-815;1
172;51-815;1
185;51-815;1
201;51-815;1
204;51-815;1
283;51-815;1
284;51-815;1
293;51-815;1
297;51-815;1
304;51-815;1
336;51-815;1
432;51-815;1
442;51-815;1
471;51-815;1
476;51-815;1
490;51-815;1
536;51-815;1
545;51-815;1
561;51-815;1
567;51-815;1
589;51-815;1
602;51-815;1
603;51-815;1
607;51-815;1
622;51-815;1
624;51-815;1
636;51-815;1
651;51-815;1
742;51-815;1
762;51-815;1
772;51-815;1
777;51-815;1
802;51-815;1
817;51-815;1
828;51-815;1
863;51-815;1
870;51-815;1
937;51-815;1
953;51-815;1
998;51-815;1
10;52-1459;1
100;52-1459;1
1014;52-1459;1
1021;52-1459;1
1038;52-1459;1
1040;52-1459;1
1097;52-1459;1
115;52-1459;1
1185;52-1459;1
1206;52-1459;1
122;52-1459;1
1242;52-1459;1
1248;52-1459;1
132;52-1459;1
133;52-1459;1
182;52-1459;1
217;52-1459;1
222;52-1459;1
227;52-1459;1
232;52-1459;1
241;52-1459;1
244;52-1459;1
250;52-1459;1
254;52-1459;1
280;52-1459;1
289;52-1459;1
299;52-1459;1
3;52-1459;1
303;52-1459;1
312;52-1459;1
360;52-1459;1
37;52-1459;1
404;52-1459;1
46;52-1459;1
466;52-1459;1
487;52-1459;1
492;52-1459;1
502;52-1459;1
506;52-1459;1
518;52-1459;1
584;52-1459;1
633;52-1459;1
644;52-1459;1
648;52-1459;1
66;52-1459;1
682;52-1459;1
715;52-1459;1
727;52-1459;1
788;52-1459;1
81;52-1459;1
816;52-1459;1
846;52-1459;1
848;52-1459;1
874;52-1459;1
883;52-1459;1
91;52-1459;1
916;52-1459;1
917;52-1459;1
926;52-1459;1
927;52-1459;1
933;52-1459;1
980;52-1459;1
990;52-1459;1
1000;52-15;1
1002;52-15;1
1091;52-15;1
1118;52-15;1
1125;52-15;1
1136;52-15;1
1153;52-15;1
1211;52-15;1
132;52-15;1
134;52-15;1
202;52-15;1
206;52-15;1
248;52-15;1
257;52-15;1
266;52-15;1
272;52-15;1
294;52-15;1
333;52-15;1
352;52-15;1
408;52-15;1
440;52-15;1
47;52-15;1
485;52-15;1
489;52-15;1
494;52-15;1
576;52-15;1
578;52-15;1
617;52-15;1
641;52-15;1
657;52-15;1
658;52-15;1
714;52-15;1
743;52-15;1
76;52-15;1
77;52-15;1
780;52-15;1
807;52-15;1
811;52-15;1
842;52-15;1
878;52-15;1
913;52-15;1
914;52-15;1
945;52-15;1
961;52-15;1
97;52-15;1
970;52-15;1
1020;52-46;1
1054;52-46;1
1055;52-46;1
1090;52-46;1
1091;52-46;1
1118;52-46;1
1118;52-46;1
1139;52-46;1
1169;52-46;1
1216;52-46;1
1220;52-46;1
175;52-46;1
236;52-46;1
271;52-46;1
272;52-46;1
303;52-46;1
324;52-46;1
333;52-46;1
345;52-46;1
349;52-46;1
352;52-46;1
388;52-46;1
418;52-46;1
485;52-46;1
534;52-46;1
556;52-46;1
581;52-46;1
582;52-46;1
598;52-46;1
617;52-46;1
62;52-46;1
627;52-46;1
635;52-46;1
657;52-46;1
660;52-46;1
735;52-46;1
743;52-46;1
866;52-46;1
914;52-46;1
927;52-46;1
928;52-46;1
944;52-46;1
958;52-46;1
961;52-46;1
967;52-46;1
970;52-46;1
1010;52-47;1
1051;52-47;1
1059;52-47;1
1095;52-47;1
1118;52-47;1
1139;52-47;1
1169;52-47;1
1220;52-47;1
1236;52-47;1
236;52-47;1
254;52-47;1
257;52-47;1
286;52-47;1
297;52-47;1
297;52-47;1
333;52-47;1
333;52-47;1
345;52-47;1
349;52-47;1
352;52-47;1
369;52-47;1
383;52-47;1
418;52-47;1
440;52-47;1
458;52-47;1
460;52-47;1
47;52-47;1
470;52-47;1
485;52-47;1
487;52-47;1
536;52-47;1
556;52-47;1
56;52-47;1
578;52-47;1
582;52-47;1
598;52-47;1
606;52-47;1
641;52-47;1
644;52-47;1
652;52-47;1
714;52-47;1
743;52-47;1
754;52-47;1
76;52-47;1
769;52-47;1
773;52-47;1
780;52-47;1
790;52-47;1
797;52-47;1
815;52-47;1
866;52-47;1
92;52-47;1
94;52-47;1
944;52-47;1
945;52-47;1
958;52-47;1
97;52-47;1
970;52-47;1
996;52-47;1
1010;52-51;1
1059;52-51;1
1089;52-51;1
111;52-51;1
1118;52-51;1
1118;52-51;1
1137;52-51;1
1155;52-51;1
1170;52-51;1
1216;52-51;1
134;52-51;1
202;52-51;1
236;52-51;1
266;52-51;1
285;52-51;1
294;52-51;1
311;52-51;1
320;52-51;1
324;52-51;1
333;52-51;1
344;52-51;1
345;52-51;1
383;52-51;1
388;52-51;1
408;52-51;1
426;52-51;1
440;52-51;1
461;52-51;1
470;52-51;1
476;52-51;1
487;52-51;1
524;52-51;1
536;52-51;1
550;52-51;1
56;52-51;1
589;52-51;1
598;52-51;1
657;52-51;1
714;52-51;1
76;52-51;1
77;52-51;1
790;52-51;1
82;52-51;1
866;52-51;1
910;52-51;1
913;52-51;1
928;52-51;1
943;52-51;1
944;52-51;1
958;52-51;1
1054;52-52;1
1055;52-52;1
1059;52-52;1
1118;52-52;1
1118;52-52;1
1236;52-52;1
132;52-52;1
202;52-52;1
214;52-52;1
233;52-52;1
248;52-52;1
254;52-52;1
271;52-52;1
286;52-52;1
294;52-52;1
349;52-52;1
352;52-52;1
360;52-52;1
426;52-52;1
466;52-52;1
470;52-52;1
482;52-52;1
487;52-52;1
494;52-52;1
503;52-52;1
55;52-52;1
576;52-52;1
595;52-52;1
627;52-52;1
635;52-52;1
641;52-52;1
644;52-52;1
657;52-52;1
665;52-52;1
691;52-52;1
693;52-52;1
740;52-52;1
743;52-52;1
754;52-52;1
769;52-52;1
790;52-52;1
797;52-52;1
807;52-52;1
811;52-52;1
82;52-52;1
821;52-52;1
878;52-52;1
913;52-52;1
936;52-52;1
94;52-52;1
958;52-52;1
961;52-52;1
996;52-52;1
1000;52-54;1
1020;52-54;1
1118;52-54;1
1118;52-54;1
1136;52-54;1
1153;52-54;1
1155;52-54;1
1169;52-54;1
1170;52-54;1
1216;52-54;1
1220;52-54;1
206;52-54;1
214;52-54;1
236;52-54;1
254;52-54;1
257;52-54;1
271;52-54;1
284;52-54;1
285;52-54;1
297;52-54;1
324;52-54;1
333;52-54;1
339;52-54;1
37;52-54;1
426;52-54;1
458;52-54;1
470;52-54;1
476;52-54;1
503;52-54;1
534;52-54;1
582;52-54;1
591;52-54;1
606;52-54;1
617;52-54;1
62;52-54;1
644;52-54;1
652;52-54;1
657;52-54;1
658;52-54;1
691;52-54;1
696;52-54;1
728;52-54;1
740;52-54;1
743;52-54;1
76;52-54;1
77;52-54;1
773;52-54;1
790;52-54;1
815;52-54;1
910;52-54;1
913;52-54;1
961;52-54;1
995;52-54;1
996;52-54;1
1028;52-58;1
1051;52-58;1
1055;52-58;1
1059;52-58;1
1089;52-58;1
1090;52-58;1
1095;52-58;1
1125;52-58;1
1153;52-58;1
1170;52-58;1
1216;52-58;1
16;52-58;1
202;52-58;1
206;52-58;1
238;52-58;1
266;52-58;1
286;52-58;1
294;52-58;1
311;52-58;1
333;52-58;1
344;52-58;1
418;52-58;1
461;52-58;1
47;52-58;1
503;52-58;1
526;52-58;1
582;52-58;1
591;52-58;1
606;52-58;1
644;52-58;1
657;52-58;1
665;52-58;1
693;52-58;1
696;52-58;1
714;52-58;1
740;52-58;1
77;52-58;1
807;52-58;1
821;52-58;1
842;52-58;1
852;52-58;1
859;52-58;1
878;52-58;1
910;52-58;1
913;52-58;1
927;52-58;1
936;52-58;1
943;52-58;1
961;52-58;1
981;52-58;1
995;52-58;1
996;52-58;1
1000;52-59;1
1010;52-59;1
1020;52-59;1
1054;52-59;1
1089;52-59;1
1090;52-59;1
1091;52-59;1
1211;52-59;1
1220;52-59;1
134;52-59;1
17;52-59;1
202;52-59;1
206;52-59;1
214;52-59;1
233;52-59;1
236;52-59;1
238;52-59;1
248;52-59;1
254;52-59;1
272;52-59;1
286;52-59;1
294;52-59;1
303;52-59;1
349;52-59;1
426;52-59;1
460;52-59;1
461;52-59;1
466;52-59;1
470;52-59;1
482;52-59;1
489;52-59;1
494;52-59;1
550;52-59;1
581;52-59;1
589;52-59;1
595;52-59;1
598;52-59;1
641;52-59;1
652;52-59;1
660;52-59;1
665;52-59;1
714;52-59;1
790;52-59;1
797;52-59;1
807;52-59;1
82;52-59;1
821;52-59;1
842;52-59;1
852;52-59;1
877;52-59;1
913;52-59;1
914;52-59;1
94;52-59;1
943;52-59;1
981;52-59;1
995;52-59;1
998;52-59;1
1000;52-60;1
1087;52-60;1
1091;52-60;1
111;52-60;1
1155;52-60;1
1170;52-60;1
175;52-60;1
236;52-60;1
257;52-60;1
257;52-60;1
271;52-60;1
285;52-60;1
294;52-60;1
311;52-60;1
320;52-60;1
324;52-60;1
339;52-60;1
345;52-60;1
352;52-60;1
37;52-60;1
408;52-60;1
47;52-60;1
482;52-60;1
489;52-60;1
494;52-60;1
526;52-60;1
56;52-60;1
581;52-60;1
591;52-60;1
606;52-60;1
652;52-60;1
665;52-60;1
691;52-60;1
693;52-60;1
696;52-60;1
728;52-60;1
821;52-60;1
907;52-60;1
94;52-60;1
981;52-60;1
995;52-60;1
996;52-60;1
1051;52-61;1
1055;52-61;1
1057;52-61;1
1089;52-61;1
1118;52-61;1
1211;52-61;1
202;52-61;1
236;52-61;1
248;52-61;1
257;52-61;1
271;52-61;1
272;52-61;1
286;52-61;1
297;52-61;1
320;52-61;1
333;52-61;1
339;52-61;1
360;52-61;1
37;52-61;1
388;52-61;1
389;52-61;1
476;52-61;1
489;52-61;1
526;52-61;1
550;52-61;1
556;52-61;1
576;52-61;1
578;52-61;1
581;52-61;1
589;52-61;1
590;52-61;1
62;52-61;1
635;52-61;1
728;52-61;1
745;52-61;1
769;52-61;1
797;52-61;1
878;52-61;1
945;52-61;1
958;52-61;1
1014;53-1459;1
1028;53-1459;1
1038;53-1459;1
1044;53-1459;1
1061;53-1459;1
1063;53-1459;1
1075;53-1459;1
1092;53-1459;1
1110;53-1459;1
1117;53-1459;1
1151;53-1459;1
1156;53-1459;1
1170;53-1459;1
1198;53-1459;1
1204;53-1459;1
1206;53-1459;1
122;53-1459;1
1226;53-1459;1
1233;53-1459;1
1242;53-1459;1
1246;53-1459;1
1247;53-1459;1
13;53-1459;1
157;53-1459;1
192;53-1459;1
204;53-1459;1
222;53-1459;1
232;53-1459;1
238;53-1459;1
241;53-1459;1
254;53-1459;1
27;53-1459;1
279;53-1459;1
280;53-1459;1
300;53-1459;1
312;53-1459;1
334;53-1459;1
342;53-1459;1
363;53-1459;1
409;53-1459;1
466;53-1459;1
539;53-1459;1
599;53-1459;1
616;53-1459;1
648;53-1459;1
66;53-1459;1
663;53-1459;1
695;53-1459;1
7;53-1459;1
804;53-1459;1
808;53-1459;1
81;53-1459;1
82;53-1459;1
863;53-1459;1
874;53-1459;1
888;53-1459;1
910;53-1459;1
926;53-1459;1
952;53-1459;1
954;53-1459;1
990;53-1459;1
1008;53-15;1
1010;53-15;1
1012;53-15;1
1017;53-15;1
1023;53-15;1
1025;53-15;1
1028;53-15;1
1051;53-15;1
1059;53-15;1
1087;53-15;1
111;53-15;1
1118;53-15;1
1139;53-15;1
1155;53-15;1
1167;53-15;1
1169;53-15;1
1194;53-15;1
1211;53-15;1
1236;53-15;1
131;53-15;1
134;53-15;1
134;53-15;1
138;53-15;1
138;53-15;1
153;53-15;1
16;53-15;1
17;53-15;1
181;53-15;1
190;53-15;1
202;53-15;1
202;53-15;1
214;53-15;1
215;53-15;1
233;53-15;1
25;53-15;1
254;53-15;1
257;53-15;1
257;53-15;1
266;53-15;1
273;53-15;1
333;53-15;1
344;53-15;1
360;53-15;1
363;53-15;1
367;53-15;1
369;53-15;1
400;53-15;1
404;53-15;1
426;53-15;1
432;53-15;1
434;53-15;1
440;53-15;1
444;53-15;1
458;53-15;1
462;53-15;1
472;53-15;1
482;53-15;1
485;53-15;1
526;53-15;1
544;53-15;1
548;53-15;1
56;53-15;1
560;53-15;1
572;53-15;1
578;53-15;1
581;53-15;1
590;53-15;1
590;53-15;1
593;53-15;1
612;53-15;1
617;53-15;1
637;53-15;1
645;53-15;1
652;53-15;1
657;53-15;1
665;53-15;1
693;53-15;1
713;53-15;1
714;53-15;1
728;53-15;1
735;53-15;1
744;53-15;1
745;53-15;1
749;53-15;1
759;53-15;1
760;53-15;1
771;53-15;1
780;53-15;1
79;53-15;1
800;53-15;1
82;53-15;1
866;53-15;1
870;53-15;1
877;53-15;1
913;53-15;1
915;53-15;1
938;53-15;1
967;53-15;1
968;53-15;1
970;53-15;1
985;53-15;1
995;53-15;1
1025;53-46;1
1034;53-46;1
1043;53-46;1
1087;53-46;1
11;53-46;1
1106;53-46;1
111;53-46;1
1126;53-46;1
1139;53-46;1
1151;53-46;1
1159;53-46;1
1211;53-46;1
1232;53-46;1
13;53-46;1
134;53-46;1
139;53-46;1
15;53-46;1
153;53-46;1
189;53-46;1
207;53-46;1
220;53-46;1
257;53-46;1
273;53-46;1
285;53-46;1
286;53-46;1
291;53-46;1
301;53-46;1
324;53-46;1
352;53-46;1
369;53-46;1
400;53-46;1
405;53-46;1
408;53-46;1
418;53-46;1
434;53-46;1
440;53-46;1
442;53-46;1
45;53-46;1
452;53-46;1
458;53-46;1
470;53-46;1
471;53-46;1
472;53-46;1
500;53-46;1
510;53-46;1
520;53-46;1
544;53-46;1
550;53-46;1
560;53-46;1
567;53-46;1
57;53-46;1
581;53-46;1
590;53-46;1
606;53-46;1
612;53-46;1
62;53-46;1
641;53-46;1
658;53-46;1
691;53-46;1
696;53-46;1
708;53-46;1
733;53-46;1
743;53-46;1
745;53-46;1
754;53-46;1
759;53-46;1
773;53-46;1
807;53-46;1
811;53-46;1
821;53-46;1
842;53-46;1
851;53-46;1
852;53-46;1
877;53-46;1
895;53-46;1
933;53-46;1
939;53-46;1
94;53-46;1
961;53-46;1
995;53-46;1
1010;53-47;1
1020;53-47;1
1028;53-47;1
1032;53-47;1
1076;53-47;1
1090;53-47;1
1106;53-47;1
111;53-47;1
1118;53-47;1
1136;53-47;1
1139;53-47;1
1144;53-47;1
1153;53-47;1
1159;53-47;1
1167;53-47;1
1170;53-47;1
1191;53-47;1
1211;53-47;1
1232;53-47;1
1236;53-47;1
139;53-47;1
16;53-47;1
175;53-47;1
176;53-47;1
202;53-47;1
206;53-47;1
221;53-47;1
233;53-47;1
237;53-47;1
257;53-47;1
257;53-47;1
266;53-47;1
272;53-47;1
273;53-47;1
282;53-47;1
284;53-47;1
284;53-47;1
286;53-47;1
286;53-47;1
33;53-47;1
344;53-47;1
344;53-47;1
345;53-47;1
360;53-47;1
374;53-47;1
377;53-47;1
383;53-47;1
388;53-47;1
389;53-47;1
400;53-47;1
408;53-47;1
432;53-47;1
442;53-47;1
45;53-47;1
462;53-47;1
469;53-47;1
470;53-47;1
470;53-47;1
472;53-47;1
475;53-47;1
536;53-47;1
544;53-47;1
556;53-47;1
56;53-47;1
564;53-47;1
565;53-47;1
57;53-47;1
576;53-47;1
585;53-47;1
590;53-47;1
595;53-47;1
606;53-47;1
617;53-47;1
627;53-47;1
640;53-47;1
645;53-47;1
652;53-47;1
657;53-47;1
660;53-47;1
665;53-47;1
733;53-47;1
750;53-47;1
760;53-47;1
780;53-47;1
810;53-47;1
810;53-47;1
811;53-47;1
82;53-47;1
821;53-47;1
842;53-47;1
863;53-47;1
870;53-47;1
877;53-47;1
878;53-47;1
920;53-47;1
927;53-47;1
936;53-47;1
939;53-47;1
943;53-47;1
944;53-47;1
957;53-47;1
958;53-47;1
966;53-47;1
970;53-47;1
981;53-47;1
995;53-47;1
1010;53-48;1
1023;53-48;1
1025;53-48;1
1032;53-48;1
1043;53-48;1
1059;53-48;1
11;53-48;1
1106;53-48;1
1118;53-48;1
1125;53-48;1
1151;53-48;1
1153;53-48;1
1191;53-48;1
1194;53-48;1
1211;53-48;1
1213;53-48;1
122;53-48;1
1232;53-48;1
1243;53-48;1
134;53-48;1
144;53-48;1
16;53-48;1
160;53-48;1
17;53-48;1
17;53-48;1
176;53-48;1
181;53-48;1
202;53-48;1
207;53-48;1
214;53-48;1
215;53-48;1
221;53-48;1
243;53-48;1
25;53-48;1
254;53-48;1
266;53-48;1
271;53-48;1
272;53-48;1
284;53-48;1
286;53-48;1
286;53-48;1
305;53-48;1
308;53-48;1
318;53-48;1
340;53-48;1
344;53-48;1
345;53-48;1
349;53-48;1
360;53-48;1
369;53-48;1
374;53-48;1
377;53-48;1
383;53-48;1
400;53-48;1
41;53-48;1
414;53-48;1
464;53-48;1
470;53-48;1
475;53-48;1
476;53-48;1
503;53-48;1
508;53-48;1
512;53-48;1
536;53-48;1
55;53-48;1
550;53-48;1
567;53-48;1
57;53-48;1
581;53-48;1
585;53-48;1
590;53-48;1
595;53-48;1
605;53-48;1
617;53-48;1
638;53-48;1
640;53-48;1
645;53-48;1
657;53-48;1
658;53-48;1
671;53-48;1
693;53-48;1
732;53-48;1
740;53-48;1
75;53-48;1
750;53-48;1
76;53-48;1
769;53-48;1
790;53-48;1
790;53-48;1
811;53-48;1
815;53-48;1
852;53-48;1
853;53-48;1
880;53-48;1
890;53-48;1
892;53-48;1
927;53-48;1
938;53-48;1
958;53-48;1
961;53-48;1
97;53-48;1
985;53-48;1
995;53-48;1
1008;53-49;1
1017;53-49;1
1025;53-49;1
1034;53-49;1
11;53-49;1
1106;53-49;1
114;53-49;1
1144;53-49;1
1159;53-49;1
1167;53-49;1
13;53-49;1
144;53-49;1
153;53-49;1
160;53-49;1
181;53-49;1
207;53-49;1
221;53-49;1
25;53-49;1
273;53-49;1
282;53-49;1
284;53-49;1
301;53-49;1
305;53-49;1
312;53-49;1
33;53-49;1
344;53-49;1
41;53-49;1
414;53-49;1
444;53-49;1
452;53-49;1
467;53-49;1
508;53-49;1
520;53-49;1
544;53-49;1
585;53-49;1
603;53-49;1
605;53-49;1
630;53-49;1
638;53-49;1
745;53-49;1
749;53-49;1
750;53-49;1
790;53-49;1
851;53-49;1
89;53-49;1
892;53-49;1
895;53-49;1
1012;53-50;1
11;53-50;1
1167;53-50;1
1191;53-50;1
1194;53-50;1
122;53-50;1
1232;53-50;1
131;53-50;1
134;53-50;1
138;53-50;1
139;53-50;1
144;53-50;1
178;53-50;1
181;53-50;1
220;53-50;1
221;53-50;1
25;53-50;1
282;53-50;1
291;53-50;1
308;53-50;1
318;53-50;1
33;53-50;1
340;53-50;1
344;53-50;1
352;53-50;1
400;53-50;1
400;53-50;1
442;53-50;1
444;53-50;1
45;53-50;1
469;53-50;1
57;53-50;1
630;53-50;1
638;53-50;1
640;53-50;1
645;53-50;1
732;53-50;1
745;53-50;1
75;53-50;1
760;53-50;1
790;53-50;1
810;53-50;1
810;53-50;1
895;53-50;1
1034;53-54;1
1065;53-54;1
1087;53-54;1
1106;53-54;1
1167;53-54;1
1232;53-54;1
144;53-54;1
160;53-54;1
178;53-54;1
189;53-54;1
190;53-54;1
237;53-54;1
273;53-54;1
305;53-54;1
33;53-54;1
344;53-54;1
352;53-54;1
377;53-54;1
400;53-54;1
405;53-54;1
414;53-54;1
432;53-54;1
440;53-54;1
442;53-54;1
534;53-54;1
548;53-54;1
637;53-54;1
640;53-54;1
665;53-54;1
732;53-54;1
744;53-54;1
759;53-54;1
800;53-54;1
851;53-54;1
938;53-54;1
968;53-54;1
1023;53-55;1
1043;53-55;1
1065;53-55;1
1076;53-55;1
1087;53-55;1
1106;53-55;1
1107;53-55;1
1144;53-55;1
146;53-55;1
160;53-55;1
178;53-55;1
190;53-55;1
284;53-55;1
301;53-55;1
312;53-55;1
33;53-55;1
340;53-55;1
344;53-55;1
462;53-55;1
467;53-55;1
472;53-55;1
500;53-55;1
508;53-55;1
510;53-55;1
534;53-55;1
544;53-55;1
548;53-55;1
560;53-55;1
567;53-55;1
585;53-55;1
590;53-55;1
638;53-55;1
639;53-55;1
671;53-55;1
713;53-55;1
745;53-55;1
745;53-55;1
847;53-55;1
929;53-55;1
932;53-55;1
939;53-55;1
985;53-55;1
1007;53-64;1
1106;53-64;1
1107;53-64;1
1194;53-64;1
1213;53-64;1
131;53-64;1
134;53-64;1
139;53-64;1
144;53-64;1
189;53-64;1
215;53-64;1
221;53-64;1
237;53-64;1
25;53-64;1
254;53-64;1
273;53-64;1
284;53-64;1
305;53-64;1
340;53-64;1
400;53-64;1
41;53-64;1
452;53-64;1
462;53-64;1
467;53-64;1
510;53-64;1
516;53-64;1
534;53-64;1
544;53-64;1
560;53-64;1
565;53-64;1
57;53-64;1
593;53-64;1
630;53-64;1
639;53-64;1
645;53-64;1
665;53-64;1
713;53-64;1
732;53-64;1
745;53-64;1
75;53-64;1
810;53-64;1
863;53-64;1
870;53-64;1
890;53-64;1
920;53-64;1
932;53-64;1
933;53-64;1
939;53-64;1
943;53-64;1
966;53-64;1
985;53-64;1
1016;54-1217;1
1054;54-1217;1
1055;54-1217;1
1066;54-1217;1
1074;54-1217;1
1087;54-1217;1
1104;54-1217;1
1123;54-1217;1
1165;54-1217;1
1205;54-1217;1
1221;54-1217;1
146;54-1217;1
168;54-1217;1
191;54-1217;1
194;54-1217;1
207;54-1217;1
25;54-1217;1
258;54-1217;1
261;54-1217;1
284;54-1217;1
308;54-1217;1
316;54-1217;1
317;54-1217;1
318;54-1217;1
325;54-1217;1
326;54-1217;1
358;54-1217;1
377;54-1217;1
390;54-1217;1
45;54-1217;1
462;54-1217;1
462;54-1217;1
500;54-1217;1
504;54-1217;1
533;54-1217;1
572;54-1217;1
584;54-1217;1
617;54-1217;1
633;54-1217;1
674;54-1217;1
706;54-1217;1
75;54-1217;1
763;54-1217;1
789;54-1217;1
790;54-1217;1
820;54-1217;1
827;54-1217;1
869;54-1217;1
89;54-1217;1
904;54-1217;1
960;54-1217;1
968;54-1217;1
1013;54-1218;1
1049;54-1218;1
1053;54-1218;1
1055;54-1218;1
1065;54-1218;1
1066;54-1218;1
1080;54-1218;1
1098;54-1218;1
1120;54-1218;1
1221;54-1218;1
1224;54-1218;1
131;54-1218;1
139;54-1218;1
